session,news_count,sent_mean,sent_std,sent_sum
2010-01-04,81,0.1912009022828695,1.0843074188490347,15.487273084912431
2010-01-05,53,0.04488688457048924,1.0129303577826478,2.3790048822359298
2010-01-06,67,-0.05890101914903992,1.0793795401873998,-3.9463682829856745
2010-01-07,63,0.10128192827147461,0.9610811383167648,6.3807614811029
2010-01-08,76,0.03220071585876988,1.018269967811351,2.447254405266511
2010-01-11,110,0.09501031679725365,0.9654189728268618,10.451134847697901
2010-01-12,77,-0.14111196975589504,1.0813428214101386,-10.865621671203918
2010-01-13,94,-0.0056910387195342775,0.9268399423070326,-0.5349576396362221
2010-01-14,70,0.26414035707831446,1.0021408705450388,18.48982499548201
2010-01-15,75,0.03159870039195499,0.9639405614824111,2.369902529396624
2010-01-19,113,0.07557068332583905,0.9560004930097962,8.539487215819813
2010-01-20,68,0.22040688056787822,1.09100484761808,14.987667878615719
2010-01-21,79,0.04828262179822961,1.0722813656756724,3.8143271220601394
2010-01-22,80,-0.30648478368535226,0.9397738897871403,-24.518782694828182
2010-01-25,118,0.13737652302659079,0.9095698895721258,16.210429717137714
2010-01-26,68,0.05343535971230907,1.0717253620897962,3.6336044604370166
2010-01-27,75,0.04298866343639611,0.9462552812487975,3.224149757729708
2010-01-28,75,-0.05436888830089643,1.0150141482909996,-4.077666622567232
2010-01-29,81,-0.04080972131052293,1.095921722135341,-3.305587426152357
2010-02-01,100,0.022587314276397055,1.0263848619443459,2.2587314276397055
2010-02-02,61,0.1561193614672411,1.070299610714726,9.523281049501707
2010-02-03,74,0.1916972056727583,1.1415135254706488,14.185593219784115
2010-02-04,67,-0.1648409142426347,1.127536824794398,-11.044341254256524
2010-02-05,58,-0.024859788206830224,1.2162824804754504,-1.441867715996153
2010-02-08,96,0.01705069520822032,0.8769768286099824,1.6368667399891508
2010-02-09,64,0.008467506747855943,1.0156999861457359,0.5419204318627804
2010-02-10,64,-0.10478942453743455,1.0700360837347858,-6.706523170395811
2010-02-11,75,0.03354786865222533,1.1734932392827175,2.5160901489169
2010-02-12,82,0.0442420549545307,1.0954691669507026,3.6278485062715173
2010-02-16,122,0.08418430049640906,0.9664783985024892,10.270484660561905
2010-02-17,54,0.3772109778025556,0.9938375938721317,20.369392801338
2010-02-18,58,-0.22013136567415606,1.024346112939984,-12.767619209101051
2010-02-19,68,0.15637800684658665,0.9940891153839538,10.633704465567892
2010-02-22,98,0.0705246572017874,0.9808307862283875,6.911416405775165
2010-02-23,60,0.13169242955919575,1.1483347322179807,7.901545773551744
2010-02-24,63,0.19952995401756254,1.0379346077171283,12.570387103106441
2010-02-25,52,0.05090677716249828,1.1561807326176725,2.6471524124499104
2010-02-26,63,0.01732347533426071,1.0450092055761564,1.0913789460584247
2010-03-01,87,0.1803456748471043,0.9758337706559683,15.690073711698073
2010-03-02,52,0.43599491511582544,1.0499041046324626,22.671735586022923
2010-03-03,54,0.2551907698862751,1.1203517800612526,13.780301573858855
2010-03-04,59,0.0023885234318992594,1.0895920191030968,0.1409228824820563
2010-03-05,57,0.22264051536178608,1.1070037857749957,12.690509375621806
2010-03-08,89,0.22454775794876836,0.9662132181571949,19.984750457440384
2010-03-09,54,0.07142301601652733,1.1063091318287879,3.8568428648924753
2010-03-10,63,0.04674608737939501,1.0857771010288504,2.9450035049018854
2010-03-11,61,0.06282919725749553,1.0874702738315012,3.8325810327072274
2010-03-12,58,-0.010199616303328687,1.0104532006684417,-0.5915777455930639
2010-03-15,93,0.03609980258682521,1.0139846317257761,3.3572816405747443
2010-03-16,52,0.18963955824398757,0.9488856507277562,9.861257028687353
2010-03-17,55,0.2891408590198306,1.1306060444182027,15.902747246090684
2010-03-18,64,0.056323472231814734,1.1584694407275893,3.604702222836143
2010-03-19,58,0.03473073808735014,0.9349053670809706,2.014382809066308
2010-03-22,104,0.1198208567875459,0.996091920745402,12.461369105904774
2010-03-23,50,0.08622037810611367,1.1038498598051547,4.3110189053056835
2010-03-24,58,0.09128305854318955,0.8979230920140239,5.294417395504994
2010-03-25,65,0.011559512485219418,0.9920357180612762,0.7513683115392622
2010-03-26,54,-0.007466709217998359,0.9488063393018118,-0.4032022977719114
2010-03-29,93,0.23618473425861372,1.0441128049435944,21.965180286051076
2010-03-30,65,0.12080906536185615,1.0403302087621655,7.852589248520649
2010-03-31,52,-0.1518882198642218,0.9484060475815864,-7.898187432939534
2010-04-01,82,0.2665202418125717,1.0433992578330378,21.85465982863088
2010-04-05,119,0.24072145287567254,0.8921183994935287,28.64585289220503
2010-04-06,55,0.05056917617510639,1.1391228430278038,2.7813046896308515
2010-04-07,63,-0.3454976909708244,1.0254895871653094,-21.766354531161937
2010-04-08,62,0.25426802909866464,1.1138077132205586,15.764617804117206
2010-04-09,50,0.39381036202353814,0.9896779171132182,19.690518101176906
2010-04-12,85,0.11989948336537871,1.1274035327261325,10.19145608605719
2010-04-13,62,-0.029751984811622584,1.0602523446234349,-1.8446230583206003
2010-04-14,73,0.31458508506159355,1.0351915302507348,22.96471120949633
2010-04-15,70,0.1799483557116751,0.968243571783652,12.596384899817258
2010-04-16,83,0.06678618165646898,1.1160151540600758,5.543253077486925
2010-04-19,113,-0.026668931828772585,1.0144719887128977,-3.0135892966513023
2010-04-20,69,-0.04041765768832028,0.980094090845271,-2.7888183804940994
2010-04-21,76,0.08210235236062711,1.173115763316974,6.2397787794076605
2010-04-22,77,0.3373675544847863,1.0795204581255458,25.977301695328542
2010-04-23,67,0.08546384896350497,1.226051625912235,5.726077880554833
2010-04-26,92,0.18874923315130251,0.9346060592844115,17.36492944991983
2010-04-27,54,0.07045909011178776,1.2756733048252251,3.8047908660365395
2010-04-28,61,0.038910383630133084,1.041000919822885,2.373533401438118
2010-04-29,56,0.36343187065177307,1.0542879310807531,20.35218475649929
2010-04-30,58,-0.13996512616286702,1.0707336466821444,-8.117977317446288
2010-05-03,94,0.3175024122377894,0.9185120876409966,29.845226750352204
2010-05-04,53,0.11201575191920893,1.0611183986417587,5.936834851718073
2010-05-05,53,0.08031708474690387,1.1522223500992494,4.256805491585905
2010-05-06,51,-0.020227278191311787,0.9477661810730061,-1.031591187756901
2010-05-07,79,0.06566139194157333,1.165450213853143,5.187249963384293
2010-05-10,97,-0.06058597921322676,1.0470141856354518,-5.876839983682996
2010-05-11,58,-0.08364784650894495,1.0725554987467414,-4.851575097518808
2010-05-12,60,0.45425205765240234,1.064031790388835,27.25512345914414
2010-05-13,53,0.12375169620235929,1.0437731547960754,6.558839898725043
2010-05-14,67,0.16589661969946032,1.1242331816698043,11.115073519863842
2010-05-17,107,0.17825542316318044,1.007542218742251,19.073330278460308
2010-05-18,58,-0.2627829882210944,0.9911669341325325,-15.241413316823477
2010-05-19,60,-0.07143253402505198,1.135806013183881,-4.285952041503119
2010-05-20,57,-0.10871677052603727,0.9876594421035302,-6.196855919984125
2010-05-21,59,0.19218585141063052,1.1450220035753846,11.338965233227201
2010-05-24,91,0.09561064223941255,0.8871486447092691,8.700568443786542
2010-05-25,57,0.09744865376701899,0.9461744528649512,5.554573264720082
2010-05-26,62,0.11351177647460711,1.0880986450244379,7.037730141425641
2010-05-27,51,0.04222926507070479,1.072357336334226,2.1536925186059444
2010-05-28,42,0.0046415105664917656,1.1593746620281893,0.19494344379265416
2010-06-01,101,-0.0726768356442289,1.0780789679957725,-7.3403604000671185
2010-06-02,42,-0.0587838352437921,0.9489809751553739,-2.468921080239268
2010-06-03,50,0.26132016246648193,1.0901074249570337,13.066008123324098
2010-06-04,72,0.14781756109864178,1.106699177584501,10.642864399102208
2010-06-07,73,9.610493124031034e-06,1.0498255188603,0.0007015659980542654
2010-06-08,41,0.13531473263149424,1.05383496927061,5.547904037891264
2010-06-09,56,0.05106117956968694,1.0937945150394763,2.859426055902469
2010-06-10,58,-0.2102562955407595,1.0036427163890977,-12.194865141364051
2010-06-11,57,0.1293722284249062,1.0438090905272308,7.374217020219653
2010-06-14,84,0.1163625968015405,0.8655497708987653,9.774458131329402
2010-06-15,59,0.08993101185134766,1.0636564484340505,5.305929699229512
2010-06-16,48,-0.2690675058114231,0.9985762620530672,-12.915240278948307
2010-06-17,54,0.12529795954637302,1.1228708985732923,6.766089815504143
2010-06-18,49,0.18937011210177404,1.0350043507787474,9.279135492986928
2010-06-21,89,0.2169661937241072,1.0641683916013422,19.30999124144554
2010-06-22,58,0.08966744550824518,1.102008009950125,5.20071183947822
2010-06-23,55,0.005022647603796093,1.028515785292781,0.2762456182087851
2010-06-24,58,0.21760551317192,0.8209207147956151,12.621119763971361
2010-06-25,59,0.1920242654317061,1.0151694084272873,11.329431660470659
2010-06-28,93,0.0548965067149469,0.8854473357598849,5.105375124490061
2010-06-29,52,0.23248107861428438,1.036758186842322,12.089016087942788
2010-06-30,68,0.228571514374215,1.1020511996067672,15.54286297744662
2010-07-01,54,0.17055834292785127,1.069646427461414,9.21015051810397
2010-07-02,56,0.19328226423064446,1.1405346974001889,10.82380679691609
2010-07-06,91,0.3140595201166128,0.9960916232153654,28.579416330611764
2010-07-07,49,0.29125902495767586,1.0746500628183826,14.271692222926118
2010-07-08,50,-0.020470234447468875,0.8283086283046672,-1.0235117223734438
2010-07-09,55,0.2304466655735587,1.0104714762529037,12.674566606545728
2010-07-12,89,0.16074879464995642,1.019253563223244,14.306642723846123
2010-07-13,59,0.0033766425674828164,0.9780657230028669,0.19922191148148616
2010-07-14,56,0.13389089516763591,1.0963820293171227,7.497890129387612
2010-07-15,56,0.20969183937644267,1.1131243779906785,11.74274300508079
2010-07-16,60,0.04775230721415476,1.132006512253413,2.8651384328492853
2010-07-19,69,0.49113590416473935,1.0304383778417021,33.888377387367015
2010-07-20,40,0.11540656595708518,1.2474800242411492,4.616262638283407
2010-07-21,64,-0.05719058297329539,1.1833695831756235,-3.660197310290905
2010-07-22,61,0.3737076986101457,1.1128278971996186,22.796169615218886
2010-07-23,58,-0.24863855852608283,1.1557551535111639,-14.421036394512804
2010-07-26,83,0.20952919966434566,0.9605377288628772,17.39092357214069
2010-07-27,60,0.26556044839961424,1.1219575456683437,15.933626903976853
2010-07-28,40,0.025163727496976446,1.0577540454953478,1.0065490998790578
2010-07-29,43,-0.06358517609411828,1.0529450676100662,-2.7341625720470857
2010-07-30,65,-0.16406348748297264,0.9698743609031568,-10.664126686393221
2010-08-02,92,0.17933230270938677,0.9395524931666072,16.498571849263584
2010-08-03,62,0.15405594438667547,1.1023958301879142,9.55146855197388
2010-08-04,52,0.010940307463233542,1.1210046939639464,0.5688959880881441
2010-08-05,55,0.19369421663814215,1.174999350817483,10.653181915097818
2010-08-06,53,0.26854568950584545,1.1952561310275454,14.232921543809809
2010-08-09,68,0.0805612380021213,1.0281736717723817,5.478164184144248
2010-08-10,44,0.039651325946499075,0.9335909487343322,1.7446583416459593
2010-08-11,54,0.25342317912854484,1.0925354241336447,13.684851672941422
2010-08-12,54,0.1282914738949526,1.1030223199266707,6.92773959032744
2010-08-13,52,0.06488869836335619,1.146354259926048,3.3742123148945216
2010-08-16,82,0.15159533268631475,0.9660834527857693,12.430817280277811
2010-08-17,52,0.15575263346792137,1.0489369160992634,8.099136940331912
2010-08-18,54,0.01336798397347281,1.073532994235135,0.7218711345675317
